,EMI,ROI,EligibleLoanAmount
24951,1110.237597,0.2411019200121424,9780.0000012
24954,370.71306699999997,0.17769920236822628,12300.0000012
24956,1913.591,0.21253642019056618,23400.0
24959,504.70375,0.1543340380549683,10199.9999988
24960,2337.0108,0.10714285714285714,42000.0000012
24962,647.49741,0.11465250110668437,14603.4
24963,1087.5,0.12663755458515283,8399.9999988
24964,1287.0,0.20470812788293305,15000.0000012
24965,1270.8,0.24110192001214234,31200.0000012
24967,996.8000000000001,0.1994876721101505,48600.0
24968,2319.2,0.22474610434917433,23400.0
24971,217.20000000000022,0.06751212234240955,19185.5999988
24972,700.0000000000001,0.12280701754385967,36000.0
24975,3120.0,0.20634920634920634,7800.0000012
24976,3790.0,0.15931063472047077,16499.999998799998
24977,2225.0,0.08172635445362718,28038.3000012
24979,354.99999999999994,0.12434325744308229,5400.0
24981,32.133384,0.16149589132986752,16499.999998799998
24984,598.0,0.08424908424908426,23519.0999988
24986,250.0075,0.2,10657.199998799999
24987,110.583336,0.0969839263138884,17160.0000012
24989,0.0,0.09869310500225327,90000.0
24992,2043.7472750000002,0.21414538310412576,16200.0
24993,1275.0000000000002,0.07834101382488479,32239.5000012
24995,608.1329000000001,0.2248062015503876,9600.0000012
24998,300.00149999999996,0.13043478260869565,22500.0
24999,558.237825,0.1683991683991684,8454.3000012
25000,313.5,0.0946129470348574,45000.0
25002,869.9999999999999,0.22480620155038758,16499.999998799998
25004,1500.8366,0.15966386554621848,14879.999998799998
25006,1156.9128,0.09698392631388839,27255.8999988
25008,58.21794,0.12929908576404006,21300.0000012
25012,69.4318,0.2248062015503876,12899.9999988
25016,795.99602,0.16597164303586323,14699.9999988
25020,1274.15,0.13035916166623185,34058.7
25024,700.0,0.25925925925925924,15725.099998799999
25025,886.9982259999999,0.15067096993375234,26399.999998799998
25028,527.1528,0.1935483870967742,15000.0000012
25029,1000.0,0.1111111111111111,12750.0000012
25032,458.44462500000003,0.14712153518123666,26433.299998799997
25033,212.49215799999996,0.2382113201797821,13500.0
25035,468.0070469999999,0.24110192001214234,15599.999998799998
25036,583.6,0.12732350117811328,15149.999998799998
25041,1889.2999999999995,0.21253642019056618,19147.799998799997
25042,639.8000000000001,0.24236684597317978,13349.9999988
25047,690.0,0.1031390134529148,24000.0000012
25050,240.0,0.1935483870967742,10800.0
25051,3128.125,0.13978494623655913,8871.3
25055,37.70376,0.2025518341307815,8100.0
25059,757.498485,0.13156752062527138,15599.999998799998
25062,770.0000000000019,0.07149489322191271,15000.0000012
25065,1124.75,0.16977999169779992,11760.0000012
25067,474.9980999999999,0.15966386554621848,23400.0
25070,107.1885100000021,0.06672888474101725,22500.0
25071,38.23393,0.09828674481514878,7200.0
25074,129.09675000000001,0.17695473251028807,2400.0000011999996
25075,604.190043,0.21253642019056618,8430.0000012
25076,1704.446901,0.2365829452629972,8049.599999999999
25079,61.58240000000001,0.18032786885245902,14054.4
25089,400.4,0.12510936132983377,11999.9999988
25091,395.4755,0.25925925925925924,8759.9999988
25092,1104.0,0.25650557620817843,18549.299998799997
25093,300.00225000000165,0.06976744186046512,16200.0
25096,3400.0034000000005,0.1452991452991453,69374.99999879999
25097,3327.0,0.181535439515469,21375.0
25101,1062.5,0.17525773195876287,14452.8000012
25103,326.771316,0.08525429930479328,10378.8
25104,3076.7813,0.18699186991869918,36298.799999999996
25105,996.5584999999999,0.25925925925925924,24000.0000012
25107,200.0,0.16666666666666666,7499.999998799999
25109,36.605016000000006,0.24834636199639207,33000.0000012
25110,132.09035999999998,0.258160237388724,14317.4999988
25111,150.66040500000003,0.16631929970821174,10199.9999988
25112,1845.0,0.10952804986642921,41330.7
25113,848.801135,0.08717480602464628,30600.0
25117,654.9993450000194,0.061473486625997185,18305.7000012
25123,77.40000000000035,0.07183961388527936,24000.0000012
25125,937.3756999999999,0.22480620155038758,13500.0
25126,3298.5000000000005,0.18026067710468072,28800.0
25135,97.50000000016931,0.06103286384976526,28350.0
25136,360.0072,0.1935483870967742,15300.0
25138,1141.8,0.094038775140424,24000.0000012
25141,281.76,0.19015225137674116,6271.2
25145,533.9911,0.08172635445362718,45000.0
25149,816.4275,0.25925925925925924,8399.9999988
25151,225.14283000000003,0.12165129556433905,14400.0
25152,680.0,0.1452991452991453,16200.0
25153,1249.375,0.1111111111111111,10102.5
25158,225.00225,0.1836734693877551,13200.0000012
25159,2386.07,0.11762110650313246,37500.0000012
25160,147.140304,0.14777569456280892,29999.999998799998
25163,33.84,0.2,12852.0
25166,43.500001139156446,0.04168663152850982,33000.0000012
25171,524.9965,0.25925925925925924,20999.999998799998
25172,490.1878,0.17012448132780084,31200.0000012
25173,2520.1400000000003,0.12280701754385967,16890.0000012
25174,136.477566,0.24110192001214234,13500.0
25175,918.3,0.2343618405941352,9135.2999988
25177,304.5,0.09214707217430776,11040.0000012
25180,831.0000000000002,0.12165129556433905,6300.0
25181,1150.0,0.2,10800.0
25189,138.20499,0.1876523151909017,21300.0000012
25192,1998.0000000000002,0.0999099909990999,24000.0000012
25196,233.7,0.07227015493088412,41717.9999988
25204,288.74813800000004,0.2423668459731798,10500.0000012
25205,37.340399999999995,0.2248062015503876,7800.0000012
25211,189.816219,0.24110192001214234,900.0
25212,491.62499999999994,0.09379247847757137,11999.9999988
25214,61.096,0.25925925925925924,7499.999998799999
25216,1044.9989,0.0990990990990991,19500.0000012
25220,1420.8,0.1289198606271777,9685.5000012
25222,783.6455,0.0946129470348574,12841.199999999999
25224,352.32,0.1935483870967742,3600.0
25225,20.898305999999998,0.24110192001214234,24000.0000012
25227,276.0,0.08424908424908426,14100.0000012
25230,222.275,0.2,10500.0000012
25231,716.4000000000001,0.16597164303586326,11510.3999988
25236,27.102990000000002,0.22450562233423807,14400.0
25237,2160.0,0.09747292418772563,37500.0000012
25242,2113.95,0.19916713381917192,15300.0
25243,132.22184499999997,0.12395970214629871,18600.0000012
25247,5347.502139,0.1762089134195568,51000.0000012
25248,1225.0,0.25925925925925924,11400.0000012
25257,699.9965,0.25925925925925924,16200.0
25261,174.65000000721992,0.04752833603200305,33000.0000012
25263,849.1999999999999,0.1751216695537408,6300.0
25267,509.1,0.14507993502607505,15000.0000012
25269,213.4993900000968,0.057492931196983975,16566.5999988
25271,117.15071000000081,0.06629318394024275,10500.0000012
25276,2449.0,0.19672262832356013,18000.0
25277,809.6244279999999,0.21253642019056618,14789.999998799998
25279,33.1536,0.19354838709677422,19788.0000012
25286,144.00000000000227,0.06716417910447761,18900.0
25290,2670.0,0.15110356536502548,10500.0000012
25292,78.0759,0.17355371900826447,12600.0
25295,26.651249999999997,0.22330097087378642,29999.999998799998
25297,2272.5,0.13156752062527138,36000.0
25298,120.00000000000007,0.07407407407407407,33000.0000012
25300,4500.0,0.15254237288135594,25200.0
25304,1270.8,0.24110192001214234,15000.0000012
25306,222.0,0.08155767817781043,10800.0
25312,197.160975,0.2172211350293542,24000.0000012
25315,252.77526,0.08792411528639184,14910.0000012
25320,450.0,0.08256880733944955,18663.9000012
25321,591.6,0.22827596851365953,22500.0
25328,1599.5000000000002,0.24236684597317978,13828.7999988
25330,95.92500000093574,0.060106207998496176,25499.999998799998
25335,155.991896,0.20229738353541799,11700.0
25338,326.93149999999997,0.2248062015503876,13619.9999988
25342,1931.25,0.2047713717693837,14699.9999988
25348,2754.0,0.15511997296383914,33000.0000012
25351,1666.348551,0.12656127172678835,10500.0000012
25352,1619.3973009999997,0.21253642019056618,17399.999998799998
25356,480.0,0.10714285714285714,10500.0000012
25358,257.66369199999997,0.1359198133586797,18136.1999988
25359,1270.8,0.24110192001214234,13500.0
25361,1461.0000000000002,0.08875523965737198,17399.999998799998
25362,389.01644999999996,0.20603414053195712,27000.0
25363,32.97656,0.19871794871794873,10304.7000012
25366,32.147999999999996,0.15254237288135594,6090.0000012
25367,1275.0,0.0925589836660617,23699.999998799998
25368,103.2336,0.1935483870967742,11400.0000012
25369,236.60129999999998,0.16317991631799164,20400.0000012
25370,240.7821,0.11504424778761062,14730.0000012
25375,96.3288,0.1935483870967742,15000.0000012
25380,183.13147999999998,0.24012158054711247,4500.0
25383,1545.0,0.09338168631006347,42599.9999988
25385,395.50000000123606,0.05347846663511595,26183.4000012
25386,405.0,0.13043478260869565,2400.0000011999996
25388,59.97240000015411,0.05660377358490566,27000.0
25389,63.805499999999995,0.14163090128755365,8190.0
25392,437.99999999999994,0.09869310500225327,15000.0000012
25394,306.0,0.1090520313613685,22200.0000012
25400,1559.998,0.16666666666666666,43200.0
25404,774.3936610000001,0.15888636554798555,33000.0000012
25405,4.900868,0.2423668459731798,9000.0
25406,555.0,0.2172211350293542,26100.0
25411,2946.899999999999,0.13427408882347847,27600.0000012
25414,247.5,0.19839679358717435,17579.999998799998
25416,2147.997852,0.17681922950279882,20999.999998799998
25420,12.27581,0.1593106347204708,3899.9999988
25421,1519.0,0.1318690858581474,19500.0000012
25423,63.78359999999999,0.18699186991869918,10649.9999988
25425,375.00000000000205,0.06976744186046512,10800.0
25426,111.24698200000002,0.23418593965385207,24000.0000012
25427,2399.25,0.24236684597317978,2549.9999988
25429,216.81375,0.1111111111111111,19500.0000012
25431,1320.0,0.14163090128755365,16200.0
25433,1543.3000000000002,0.12303779707094627,18000.0
25436,10.43715,0.20318725099601595,11099.9999988
25437,314.99930000005565,0.06542056074766356,29999.999998799998
25438,1000.0,0.16666666666666666,15599.999998799998
25439,683.1624999999999,0.2,15000.0000012
25440,778.4738639999999,0.1768192295027988,20999.999998799998
25441,625.005,0.2,4500.0
25442,374.0,0.2537313432835821,10800.0
25444,379.50000000000006,0.07054558973882331,22799.999998799998
25451,261.14508,0.08634079488350845,28800.0
25453,839.6000000000001,0.1734854120175221,36000.0
25456,240.0000093477839,0.038461538461538464,12600.0
25462,608.11818,0.10233393177737882,18000.0
25463,1253.9421000000002,0.1452991452991453,26700.0000012
25465,270.0,0.2125984251968504,4500.0
25467,485.767516,0.1224991224991225,10800.0
25473,368.7369,0.09502262443438914,18900.0
25475,408.49918299999996,0.07552925949893687,22889.999998799998
25478,1901.9999999999998,0.15980507477734834,100500.00000120001
25481,143.00429,0.12510936132983377,16800.0000012
25484,394.0,0.13614374568071874,11682.0
25488,254.824525,0.21290830381739473,11999.9999988
25492,1453.9777849999998,0.12625600698995193,46800.0
25493,435.231675,0.255675474506885,15000.0000012
25495,2624.16,0.16583249916583248,233980.8000012
25499,170.09,0.2,32798.7
25505,750.0,0.2,13892.4
25506,519.8000000000001,0.20628621319152315,9000.0
25509,2212.0,0.24012158054711247,15000.0000012
25510,700.0,0.25925925925925924,12600.0
25513,782.0707800000002,0.10233393177737883,18000.0
25515,1350.0756,0.15254237288135594,22200.0000012
25516,1368.95,0.19929537993434224,7200.0
25517,2010.0000000000002,0.1181657848324515,54000.0
25519,687.49725,0.21568627450980393,33599.9999988
25522,46.666799999999995,0.2248062015503876,10795.2000012
25523,1969.9999999999998,0.164578111946533,10333.199998799999
25524,559.9972,0.21875,18900.0
25526,1299.5,0.20628621319152313,8399.9999988
25527,1788.6,0.13985893686564596,16499.999998799998
25528,118.00000000065903,0.05571293673276676,13500.0
25531,361.5546,0.18032786885245902,37500.0000012
25532,2458.802049,0.17005560627437963,14699.9999988
25535,2550.0017000000003,0.1452991452991453,18198.0
25536,383.9992000000001,0.07407407407407407,14400.0
25537,1358.07,0.25925925925925924,31500.0
25540,879.6,0.18026067710468072,6900.0000012
25544,735.0,0.13043478260869565,15806.999998799998
25545,1180.0,0.2277992277992278,12617.7000012
25549,2510.9999999999995,0.20070338102469826,18000.0
25551,3312.5,0.11699779249448124,29400.0000012
25553,2599.0,0.20628621319152313,28500.0000012
25554,1019.338957,0.24236684597317978,6599.999998799999
25556,1439.2,0.1524705483515552,18000.0
25558,231.28616,0.20483460559796435,15300.0
25561,275.99908,0.08424908424908426,36000.0
25565,62.500000000172776,0.058823529411764705,20400.0000012
25566,304.37624999999997,0.22330097087378642,2790.0
25567,2085.0,0.12203687445127305,42000.0000012
25569,0.0,0.2248062015503876,37440.0
25570,970.1813179999999,0.12273006404070533,18299.999998799998
25572,1664.0,0.14266117969821673,42000.0000012
25576,86.2272,0.13793103448275862,23400.0
25577,847.5000000009849,0.05347846663511595,31799.999998799998
25578,331.04485000000005,0.21197793538219073,24030.6000012
25580,539.6,0.11886509824654154,9000.0
25582,1111.95,0.2411019200121424,28500.0000012
25583,244.8025,0.21290830381739476,18389.999998799998
25586,198.359077,0.2350646370381703,8399.9999988
25588,2340.9,0.14777569456280895,21822.5999988
25592,768.28,0.13793103448275862,5616.0
25595,152.311035,0.16562369628702547,10800.0
25597,849.983,0.1452991452991453,21600.0
25599,644.2519199999999,0.09420289855072464,16499.999998799998
25600,3630.2336,0.19678714859437751,12300.0000012
25603,797.9981,0.15966386554621848,9000.0
25606,1496.6235920000001,0.15569064505234717,36900.0
25608,665.0000000000349,0.06542056074766356,7862.4
25610,65.3475,0.13043478260869565,27600.0000012
25611,749.928,0.13043478260869565,8137.199998799999
25613,1610.6956000000002,0.1452991452991453,24000.0000012
25616,2150.0,0.17695473251028807,29250.0
25618,1119.3,0.13785671178549874,9600.0000012
25619,497.500995,0.0904956798544793,4130.099999999999
25621,4030.0000000000005,0.16770703287557223,36000.0
25626,461.99834999999996,0.14163090128755365,10643.4
25627,251.581239,0.09329948318070541,16200.0
25628,1230.0,0.23518164435946462,12180.6
25629,296.99406,0.2289899768696993,9900.0
25632,962.20422,0.21862791061103298,23550.0000012
25634,414.8,0.093956691129836,3600.0
25636,525.1714999999999,0.14893617021276595,7499.999998799999
25640,1936.804363,0.16226857669431183,30899.999998799998
25643,734.3,0.09494071861706942,22500.0
25644,806.6256400000001,0.20628621319152315,12600.0
25648,774.9969,0.1341991341991342,11350.5000012
25650,20.333196,0.15211124300491777,3081.6
25653,1033.9788,0.18699186991869918,18150.0000012
25654,1387.5000000000002,0.21722113502935425,26700.0000012
25655,91.3325,0.25925925925925924,11941.199999999999
25658,571.8768,0.13793103448275862,8100.0
25661,1239.298623,0.12103366441065308,11999.9999988
25664,1245.38634,0.12929908576404006,29999.999998799998
25665,1002.7416,0.21875,21600.0
25668,30.992499999999996,0.2233009708737864,15000.0000012
25669,64.64318,0.10634495084897229,9600.0000012
25673,244.132523,0.2394858924633052,12899.9999988
25674,133.38072,0.15361828184511214,6900.0000012
25675,540.0,0.15254237288135594,15482.999998799998
25680,1080.0,0.15254237288135594,16499.999998799998
25685,3148.5,0.1734854120175221,27000.0
25687,525.4685999999999,0.15254237288135594,10500.0000012
25690,277.18095,0.15469146238377007,16499.999998799998
25691,1240.0,0.1341991341991342,9810.0
25692,373.5,0.07663896583564174,9600.0000012
25694,474.99999999999994,0.1919191919191919,21600.0
25698,2473.1050800000003,0.13993291476735187,16200.0
25699,900.006,0.23076923076923078,22500.0
25700,175.00000000000006,0.08045977011494253,8399.9999988
25702,1253.38066,0.10554561717352415,16499.999998799998
25703,1463.2,0.19871794871794873,13050.0
25705,806.56333,0.2576095025983667,9396.0
25706,1049.7,0.2592043855100378,6427.1999988
25707,467.37625,0.1919191919191919,8340.0000012
25710,315.0,0.08256880733944955,11307.3000012
25714,31.8384,0.0990990990990991,14400.0
25718,1288.8,0.1768192295027988,20700.0
25722,149.00000000000088,0.0693345742205677,8100.0
25723,687.5,0.21568627450980393,8399.9999988
25724,335.9976,0.1935483870967742,5760.0
25725,2961.592596,0.19794674366377926,23845.5
25728,1791.0,0.0904956798544793,42000.0000012
25729,98.38912499999999,0.1919191919191919,5303.999998799999
25731,1088.19,0.2,14580.0
25732,204.10380000000004,0.2125984251968504,10315.8
25733,335.69236,0.08424908424908426,14400.0
25736,2029.5,0.15576192486281132,24000.0000012
25738,338.4144,0.1935483870967742,22500.0
25741,1110.0,0.1289198606271777,18000.0
25748,1349.4999999999998,0.21253642019056615,16916.399999999998
25749,211.5,0.15254237288135594,8635.2000012
25752,1090.00218,0.17898193760262726,14100.0000012
25753,954.4241999999999,0.17005560627437963,27000.0
25754,1223.2,0.23418593965385207,20700.0
25755,90.32051999999999,0.12434325744308229,10800.0
25760,390.0,0.20634920634920634,11558.9999988
25761,2027.9922000000001,0.11504424778761062,19320.0000012
25762,1749.9964999999997,0.25925925925925924,19500.0000012
25763,124.08000000000003,0.24812030075187969,9600.0000012
25764,382.5000000000013,0.07106363214119833,34200.0
25765,444.856914,0.1770224672866431,7499.999998799999
25767,1840.0,0.18699186991869918,18000.0
25768,1274.25,0.1452260876998034,24000.0000012
25770,89.5554,0.18032786885245902,42000.0000012
25771,5647.5,0.18427277918264132,40500.0
25772,2235.0,0.12967798085291557,29999.999998799998
25773,34.4234,0.18032786885245902,8843.4
25774,165.6,0.08424908424908426,24329.999998799998
25775,220.0022,0.18032786885245902,14249.9999988
25776,635.4,0.24110192001214234,12600.0
25777,1655.9944800000003,0.12126537785588754,15300.0
25778,2600.0,0.11504424778761062,18077.6999988
25779,340.0,0.1452991452991453,6599.999998799999
25780,428.7780509999999,0.16310988367227383,13860.0
25784,517.005,0.2,25499.999998799998
25785,155.38500000000002,0.2125984251968504,20430.0
25786,2528.7470249999997,0.22928709055876687,27000.0
25787,55.705600000000004,0.2537313432835821,10500.0000012
25788,1574.9958,0.17355371900826447,14100.0000012
25789,691.25,0.08045977011494253,24000.0000012
25792,1200.0,0.16666666666666666,27348.5999988
25795,637.45418,0.0946129470348574,16800.0000012
25799,537.5,0.09706546275395034,15412.5
25800,600.0,0.16666666666666666,8100.0
25802,112.78399999999999,0.25925925925925924,6476.6999988
25804,1098.45,0.19620609275781692,7200.0
25806,69.0000000000094,0.06454630495790459,27000.0
25807,1200.0,0.16666666666666666,25755.0000012
25809,230.0,0.08424908424908426,9000.0
25810,2439.0,0.13985893686564596,27600.0000012
25811,2195.2195,0.1799917999179992,16200.0
25812,157.75670100000002,0.20628621319152313,27600.0000012
25818,1350.0009,0.08256880733944955,15599.999998799998
25819,1931.2499999999998,0.2047713717693837,22191.5999988
25827,540.0,0.11894273127753303,19500.0000012
25828,1725.2377999999999,0.20634920634920634,37500.0000012
25832,399.8,0.16659721643470288,9000.0
25834,10.18558,0.1686757003907224,8100.0
25835,133.514496,0.21085858585858586,27600.0000012
25837,407.35488,0.08491947291361639,13627.199998799999
25838,130.2585,0.15611814345991562,10050.0000012
25840,402.49649999999997,0.25925925925925924,17700.0000012
25841,1189.99643,0.1063449508489723,16200.0
25845,34.182,0.16666666666666666,10641.6
25847,2253.9,0.17005560627437963,16200.0
25850,244.62389800000003,0.1992953799343422,11855.9999988
25851,2372.317974,0.13785671178549874,15624.6000012
25853,286.29909,0.12929908576404006,17399.999998799998
25855,117.8424,0.1935483870967742,19800.0
25856,592.5,0.1649269311064718,6300.0
25858,416.103125,0.23809523809523808,18600.0000012
25859,239.4,0.11738746690203,12079.199998799999
25860,470.244895,0.12165129556433907,9000.0
25863,3105.2,0.18153543951546897,24000.0000012
25865,1151.7486450000001,0.11933069132540731,12600.0
25869,305.00305,0.13232104121475055,12579.9000012
25873,158.87959999999995,0.18032786885245902,17250.0000012
25874,100.0,0.09090909090909091,14073.0000012
25876,1020.1700000000001,0.1452991452991453,1199.9999987999997
25877,390.0,0.11504424778761062,10500.0000012
25880,77.99922000000007,0.07235621521335807,36000.0
25888,197.82645,0.19002105945245423,12899.9999988
25889,877.501755,0.14929817099106762,12600.0
25891,272.291972,0.19794674366377926,38999.9999988
25892,455.0,0.15397631133671744,15900.0000012
25893,486.99999999999994,0.08875523965737198,19500.0000012
25894,1120.0,0.12280701754385964,13200.0000012
25898,2603.3952999999997,0.18699186991869918,20394.899999999998
25904,1249.8325,0.2,28199.999998799998
25910,28.7425,0.2,11850.0000012
25916,331.2,0.14207275223061086,6900.0000012
25918,897.5,0.15218312844425605,9000.0
25920,219.87292500000004,0.12242211496270294,8700.0000012
25923,261.9000000000001,0.08029062816150097,24000.0000012
25927,1270.8,0.24110192001214234,9000.0
25929,349.99649999999997,0.25925925925925924,5400.0
25932,6.953999999999999,0.22178988326848245,15059.999998799998
25937,916.2607790000001,0.2423668459731798,22500.0
25940,875.0000000000001,0.25925925925925924,36000.0
25942,922.501845,0.15576192486281132,19500.0000012
25944,311.51,0.2,10800.0
25946,77.15276100000385,0.06550789645827493,9000.0
25948,885.0,0.2277992277992278,27694.1999988
25949,342.436,0.2277992277992278,12300.0000012
25951,489.5044,0.18032786885245902,8808.3
25955,1257.85,0.186131683893546,4191.5999988
25959,127.50000000000016,0.0783410138248848,6599.999998799999
25961,339.9966,0.2537313432835821,20099.999998799998
25964,76.678,0.25925925925925924,8700.0000012
25966,99.82133999999999,0.24110192001214234,8399.9999988
25970,60.00000000005726,0.05660377358490566,18000.0
25985,460.75950000000006,0.15966386554621848,13638.6
25986,27.391351999999998,0.21623951720354256,11099.9999988
25988,101.00050499999999,0.13156752062527138,24959.999998799998
25989,815.1461999999999,0.2125984251968504,16949.999998799998
25990,480.0,0.13793103448275862,15000.0000012
25991,63.733212,0.23112409657081345,7499.999998799999
25992,27.039599999999997,0.22480620155038758,2999.9999988
25994,370.553788,0.12002815909890883,33000.0000012
25995,857.6294999999999,0.13043478260869565,38999.9999988
25997,112.542048,0.24110192001214234,9983.9999988
26001,14.849900000017673,0.06103286384976526,11250.0
26004,411.59999999999997,0.09329948318070541,14100.0000012
26006,187.38135,0.16317991631799164,10500.0000012
26008,898.71,0.2365829452629972,7499.999998799999
26012,747.4935,0.24528301886792453,8399.9999988
26013,207.06000000000085,0.07510173880873103,7499.999998799999
26014,3271.5,0.17904933913471802,42000.0000012
26015,2699.9982,0.15254237288135594,19500.0000012
26017,428.21136,0.18166939443535188,18900.0
26019,658.0,0.08592321755027423,31200.0000012
26020,1195.387011,0.1659020769038285,6599.999998799999
26021,2250.0,0.13043478260869565,27000.0
26022,290.3692,0.18032786885245902,20549.999998799998
26024,1250.0,0.2,15000.0000012
26025,624.555,0.13043478260869565,8100.0
26027,202.0,0.09173478655767484,14426.1
26031,1265.362821,0.21648515239363786,22500.0
26032,27.897237000000004,0.24110192001214237,5636.999998799999
26035,19.754800000000003,0.20634920634920634,8970.0000012
26036,77.792148,0.23861732906959038,9000.0
26037,655.9000000000001,0.15782381674246257,15599.999998799998
26038,442.50000000000006,0.08130454754248967,18600.0000012
26043,600.000000000003,0.07407407407407407,51000.0000012
26045,1524.999546,0.15959324312967477,46199.9999988
26047,1187.5,0.1919191919191919,31680.0
26048,1434.3,0.17005560627437963,59100.00000120001
26050,954.4176809999999,0.21253642019056618,2400.0000011999996
26051,30.296300000000002,0.2248062015503876,18600.0000012
26052,213.00000000000128,0.06629318394024275,50400.0
26055,1114.8885,0.10031488978857399,16800.0000012
26060,1210.0,0.0990990990990991,20400.0000012
26061,1174.50348,0.08003679852805888,28800.0
26063,91.84600000000002,0.16666666666666666,9000.0
26064,1600.0,0.13793103448275862,29592.0
26068,276.8084,0.18032786885245902,28590.0000012
26069,908.31,0.18890420958715226,44100.0
26075,537.6,0.08223201174743025,16260.0000012
26077,808.5728199999999,0.1079393398751115,24000.0000012
26082,267.00000000000006,0.08172635445362718,11970.0
26084,842.8758030000001,0.1770224672866431,33599.9999988
26090,3071.315766,0.1700556062743796,34191.0
26091,1004.9979900000001,0.16736053288925898,20999.999998799998
26092,349.896501,0.25920438551003777,15990.0000012
26093,209.003135,0.0946129470348574,11700.0
26096,1937.0,0.12967798085291557,22500.0
26097,145.8,0.13793103448275862,25721.1
26100,635.4000000000001,0.24110192001214234,9000.0
26104,1279.6000000000001,0.24236684597317978,31646.699999999997
26105,33.035584,0.16555407209612819,10500.0000012
26106,258.8482,0.22480620155038758,12972.3000012
26112,703.776801,0.2423668459731798,8.700001199999999
26114,794.9487770000001,0.10897264546021564,10428.0000012
26115,390.075237,0.24110192001214234,29999.999998799998
26117,621.6734570000001,0.2480637641927965,16499.999998799998
26118,1349.4999999999998,0.21253642019056615,18720.0
26119,102.04599999999999,0.25925925925925924,9000.0
26120,3149.9979,0.17355371900826447,9379.5000012
26121,932.9999999999999,0.08533796762096404,24000.0000012
26123,172.921038,0.1762089134195568,20999.999998799998
26126,414.15689699999996,0.24110192001214234,15000.0000012
26130,483.0,0.16191753268521622,24300.0
26132,831.74,0.2423668459731798,20700.0
26134,660.0,0.18032786885245902,900.0
26135,6.100499999999999,0.25925925925925924,10500.0000012
26143,154.1106,0.2125984251968504,10800.0
26144,270.09,0.08256880733944953,13799.9999988
26145,789.14303,0.15218312844425605,13500.0
26148,251.25000000000003,0.1434689507494647,6599.999998799999
26151,600.0,0.10714285714285714,11999.9999988
26153,681.4475219999999,0.11024112465521843,15000.0000012
26154,1225.0,0.25925925925925924,10500.0000012
26159,91.96412,0.08424908424908426,2099.9999988
26161,66.993399,0.24110192001214234,6000.0000012
26162,527.1912800000001,0.21160517187007255,14270.699998799999
26164,399.5459000000001,0.1452991452991453,13423.2000012
26165,700.007,0.25925925925925924,18000.0
26167,163.964745,0.24236684597317978,22500.0
26169,926.0,0.15626054674316572,13947.9000012
26170,1094.4499999999998,0.2382113201797821,22500.0
26172,1099.9714,0.18032786885245902,12784.5
26173,999.996,0.16666666666666666,12265.199999999999
26174,754.0781499999999,0.19678714859437751,15750.0
26177,455.6306,0.2248062015503876,8064.0
26178,145.814296,0.20628621319152313,15000.0000012
26181,3685.0,0.12846435419208646,35399.9999988
26182,1046.5744,0.14850136239782016,6300.0
26184,266.908752,0.23112409657081345,18000.0
26186,382.04868,0.18166939443535188,13500.0
26190,159.9984,0.13793103448275862,13214.9999988
26192,20.898305999999998,0.24110192001214234,20400.0000012
26195,950.87676,0.09828674481514878,8100.0
26196,816.0024,0.1935483870967742,24059.999998799998
26197,750.0000000000001,0.13043478260869565,9000.0
26198,994.5,0.16590207690382852,13500.0
26199,59.00000000034896,0.05571293673276676,12449.9999988
26200,795.598232,0.15023793337865396,10500.0000012
26202,236.65200000000002,0.20634920634920634,9600.0000012
26205,1818.6999999999998,0.12273006404070533,33000.0000012
26207,440.604,0.13043478260869565,1800.0
26208,499.75,0.1665972164347029,19534.2000012
26209,357.5,0.11504424778761062,11999.9999988
26212,2698.997301,0.21253642019056615,16499.999998799998
26214,22.215124999999997,0.22330097087378642,9600.0000012
26215,806.2956000000001,0.10714285714285714,21254.399999999998
26216,243.33644199999998,0.21253642019056615,15599.999998799998
26218,627.19488,0.11347517730496455,7560.0
26219,319.90640000000025,0.07407407407407407,11999.9999988
26220,154.189,0.25925925925925924,20400.0000012
26221,880.0,0.0990990990990991,21600.0
26222,945.0,0.08634079488350845,43499.9999988
26227,600.0000000000001,0.16666666666666666,15000.0000012
26228,93.79834699999998,0.21253642019056615,11999.9999988
26233,435.0034799999999,0.1482112436115843,15000.0000012
26236,1524.9954249999998,0.13232104121475055,22500.0
26238,1643.99726,0.21507064364207223,20999.999998799998
26239,0.0,0.222999222999223,6000.0000012
26240,260.13131100000004,0.20628621319152313,10908.0
26241,930.5999999999999,0.13427408882347847,47099.9999988
26242,619.8,0.2365829452629972,10458.2999988
26248,245.788605,0.24110192001214234,2700.0
26249,1450.0,0.2248062015503876,7901.3999988
26251,112.58970299999999,0.24110192001214234,18000.0
26255,123.2000000000006,0.07149489322191271,10500.0000012
26257,1259.99895,0.09502262443438914,22500.0
26261,25.669000000000004,0.25925925925925924,7650.0
26264,72.74755,0.15611814345991562,2099.9999988
26265,405.74703000000005,0.16036943744752308,15000.0000012
26275,385.8000000000154,0.06041529643897396,49500.0
26281,238.8,0.16597164303586323,13050.0
26282,906.6625,0.1111111111111111,16499.999998799998
26284,816.04,0.15067096993375234,22500.0
26286,907.5000000000011,0.07621247113163972,28500.0000012
26291,105.47416,0.2033142128744423,20999.999998799998
26292,746.6934999999999,0.25925925925925924,2909.9999988
26304,832.0,0.17218543046357615,8399.9999988
26305,555.77986,0.16282963583089158,15000.0000012
